id,gmtamesQSAR_ID,SMILES,y_true,prob_weight6,class_weight6
41,gmtamesQSAR_6141,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,0,0.044950753,0
42,gmtamesQSAR_6191,CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,1,0.09370288,0
43,gmtamesQSAR_6294,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0,0.056162775,0
44,gmtamesQSAR_6413,CC12CCC(CC1)C(C)(C)O2,0,0.033655047,0
45,gmtamesQSAR_6420,OCC(O)(Cc1ccccc1Cl)C1(Cl)CC1,0,0.10012677,0
46,gmtamesQSAR_6424,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)C[C@@H](O)[C@]7(C)CC[C@]56C)[C@@]4(C)CO)OC(C(=O)O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0.19847545,0
47,gmtamesQSAR_6430,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,0,0.166179,0
48,gmtamesQSAR_6435,CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,0,0.22309452,0
49,gmtamesQSAR_6436,C[C@]12CC[C@H](OC(=O)Cc3ccc(N(CCCl)CCCl)cc3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,1,0.2490333,0
50,gmtamesQSAR_6454,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)N[C@H](CC1CCCCC1)C(O)C(O)C1CC1,0,0.33625153,0
51,gmtamesQSAR_6537,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1O,0,0.748499,1
52,gmtamesQSAR_6581,C1CC2OC2CC1COCC1CCC2OC2C1,0,0.25514293,0
53,gmtamesQSAR_6599,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,0,0.46756113,0
54,gmtamesQSAR_6608,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,0,0.0762409,0
55,gmtamesQSAR_6698,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0,0.13690066,0
56,gmtamesQSAR_6707,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,0,0.21829426,0
57,gmtamesQSAR_6708,Clc1ccc(CSc2ccc(Cl)cc2)cc1,0,0.032542825,0
58,gmtamesQSAR_6739,C=CC1=C(C)C(Cc2[nH]c(Cc3[nH]c(C=c4[nH]c(O)c(C)c4=CC)c(C)c3C=CC(=O)O)c(CCC(=O)O)c2C)=NC1=O,0,0.17464662,0
59,gmtamesQSAR_6802,N#CC1(C(=O)O)OC1(C(N)=O)c1cccc2c1OC(F)(F)O2,0,0.17707196,0
60,gmtamesQSAR_6806,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,0,0.72819924,1
61,gmtamesQSAR_6832,O=[N+]([O-])c1ccc(C2OCC3(CO)COC(c4ccc([N+](=O)[O-])cc4)N23)cc1,1,0.6430765,0
62,gmtamesQSAR_6848,CC(C)CCCC(C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0731388,0
63,gmtamesQSAR_6883,OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,0,0.26007903,0
64,gmtamesQSAR_6887,CC12CCC(=O)NC1=CCC1C2CCC2(C)C(OC(=O)CCCc3ccc(N(CCCl)CCCl)cc3)CCC12,0,0.3918448,0
65,gmtamesQSAR_6906,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0,0.2128979,0
66,gmtamesQSAR_6940,[O-][S+](c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,0,0.12367177,0
67,gmtamesQSAR_7033,CCC(=O)CCCCCC1NC(=O)C2CCCCN2C(=O)C([C@H](C)CC)NC(=O)C(CC2=CN(OC)C3C=CC=CC23)NC1=O,0,0.7728368,1
68,gmtamesQSAR_7039,ON=Cc1ccccn1,0,0.31830955,0
69,gmtamesQSAR_7047,O=c1[nH]cnn1CC(O)(Cc1ccccc1Cl)C1(Cl)CC1,0,0.09473899,0
70,gmtamesQSAR_7137,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0,0.006964177,0
71,gmtamesQSAR_7156,COC(=O)CC1C2(C)C3=C(C)C(c4ccoc4)CC3OC2C2OC(=O)C3(C)C=CC(=O)C1(C)C23,0,0.20979854,0
72,gmtamesQSAR_7188,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,0,0.059001863,0
73,gmtamesQSAR_7211,O=C1C=CC(=O)C(c2ccccc2)=C1,0,0.123722285,0
74,gmtamesQSAR_7229,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,0,0.3727618,0
75,gmtamesQSAR_7242,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C(N1CCN(C)CC1)=CC2=O,0,0.55436814,0
76,gmtamesQSAR_7256,C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,0,0.12809229,0
77,gmtamesQSAR_7295,O=C(O)c1cc(O)c(C(=O)C2CC2)c(O)c1,0,0.80053437,1
78,gmtamesQSAR_7299,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0,0.1559262,0
79,gmtamesQSAR_7656,CCOC(O)=c1cc(O)c(=C(O)C2CC2)c(O)c1,0,0.19729415,0
80,gmtamesQSAR_7679,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0.092078656,0
81,gmtamesQSAR_7746,O=[N+]([O-])c1ccc(N=NC(=NNc2ccc(I)cc2)c2ccccc2)cc1,0,0.26677012,0
82,gmtamesQSAR_7783,Nc1cc2nc3ccc(Cl)cc3oc-2cc1=O,0,0.04715419,0
83,gmtamesQSAR_7803,O=C1CCCCCCCCCCCC(=O)OCCO1,0,0.024782568,0
84,gmtamesQSAR_7836,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,0,0.08483532,0
85,gmtamesQSAR_7839,O=C1c2ccccc2C(=O)N1SC1CCCCC1,0,0.6674475,1
86,gmtamesQSAR_8049,Nn1nnc2c([nH]c3ccccc32)c1=O,1,0.6841468,1
87,gmtamesQSAR_8099,C=c1nccc2c1=Nc1cc(O)ccc1-2,0,0.19023132,0
88,gmtamesQSAR_8169,CC(=O)Oc1cc(C=O)cc2c1C(COC(N)=O)C1(OC(C)=O)ON2CC2C1N2C(C)=O,1,0.252507,0
89,gmtamesQSAR_8181,O=S(=O)(O)c1ccnn1CC(O)(Cc1ccccc1Cl)C1(Cl)CC1,0,0.04931379,0
90,gmtamesQSAR_8218,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@H]3O[C@@H]5CO[C@@H](C)O[C@@H]5[C@@H](O)[C@@H]3O)[C@@H]3COC(=O)C23)OCO4)cc(OC)c1O,0,0.7484989,1
