id,gmtamesQSAR_ID,SMILES,y_true,prob_weight6,class_weight6
65,gmtamesQSAR_4171,CC(=O)ON(OCc1ccc(Oc2ccccc2)cc1)C(=O)c1ccccc1,1,0.9462759,1
66,gmtamesQSAR_4196,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0,0.8101237,1
67,gmtamesQSAR_4209,C=C/C1=C/[C@H](C)[C@](C)(OC(C)=O)C(=O)OCC2=CC[N+]3(C)CC[C@@H](OC1=O)C23[O-],1,0.8832483,1
68,gmtamesQSAR_4213,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,1,0.812586,1
69,gmtamesQSAR_4216,Cc1c(O)[nH]c(CC(C)C)c(O)n(C)c(Cc2ccccc2)c(O)ncc(=O)n1C,0,0.83779657,1
70,gmtamesQSAR_4232,Cc1c(C(=O)O)ccc(S(C)(=O)=O)c1C1=NOCC1,0,0.8054765,1
71,gmtamesQSAR_4235,CCN(CC)CCn1nc2c3c(c(CO)ccc31)Sc1cc(Cl)ccc1-2,1,0.8142289,1
72,gmtamesQSAR_4239,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,0.82858586,1
73,gmtamesQSAR_4259,CC(=O)Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1,1,0.85653555,1
74,gmtamesQSAR_4269,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,0,0.82803357,1
75,gmtamesQSAR_4271,C1C2CC3CC1CC(C2)C3,0,0.8308257,1
76,gmtamesQSAR_4272,CC1(C)C[C@@H](O)/C(=C\c2ccc(Cl)cc2)C1[C@H](O)Cn1cncn1,0,0.86017406,1
77,gmtamesQSAR_4273,Cn1cc(C(=O)Nc2cccc3c2[C@H]2CC[C@@H]3[C@H]2C(C)(C)O)c(C(F)F)n1,0,0.8808054,1
78,gmtamesQSAR_4288,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@H]1[C@@H](O2)O[C@@H]2O[C@@H]21,1,0.61243486,0
79,gmtamesQSAR_4306,Nc1nc(N)nc(NC2CC2)n1,0,0.74940753,1
80,gmtamesQSAR_4309,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2,1,0.91671693,1
81,gmtamesQSAR_4311,C1CCCCCC2OC2CCCC1,0,0.8334327,1
82,gmtamesQSAR_4313,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3s2)cc1,0,0.8288622,1
83,gmtamesQSAR_4315,O=[N+]([O-])c1ccc(Nc2ncnc3[nH]cnc23)cc1,0,0.64609313,0
84,gmtamesQSAR_4333,C=C1CC[C@H]2C[C@@H]1C2(C)C,0,0.8926885,1
85,gmtamesQSAR_4334,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,0,0.47468346,0
86,gmtamesQSAR_4360,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0,0.68711376,1
87,gmtamesQSAR_4362,C[C@]12CC[C@H](OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0,0.7791017,1
88,gmtamesQSAR_4363,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,0,0.8391664,1
89,gmtamesQSAR_4371,Cc1c(-c2cnccn2)ssc1=S,0,0.6005659,0
90,gmtamesQSAR_4382,c1ccc2c(c1)cc1c3ccccc3c3cccc4ccc2c1c43,1,0.6066524,0
91,gmtamesQSAR_4383,CC(=O)NCCc1ccc(O)c(C2C(=O)C(=O)c3c(c(O)c4c(C(=O)O)c(C(=O)O)c(O)cc4c3O)C2=O)c1,0,0.4928355,0
92,gmtamesQSAR_4391,c1ccc2c(c1)CCc1cc3ccc4c(c3cc1-2)CCCC4,1,0.80948687,1
93,gmtamesQSAR_4395,c1ccc2c(c1)ccc1cc3cnccc3cc12,1,0.7873139,1
94,gmtamesQSAR_4396,COc1cc(C=CC(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)ccc1O,0,0.8365846,1
95,gmtamesQSAR_4419,c1ccc(N(c2ccccc2)c2ccccc2)cc1,0,0.6539718,1
96,gmtamesQSAR_4432,O=[N+]([O-])c1ccc(/C=N/C2SNc3ccccc32)o1,1,0.8468776,1
97,gmtamesQSAR_4453,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(=O)C3,1,0.695851,1
98,gmtamesQSAR_4477,CC1CCC(=O)C1=O,0,0.7071905,1
99,gmtamesQSAR_4478,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0,0.81259537,1
100,gmtamesQSAR_4480,ClC1=CC(c2cc(Cl)ccc2Cl)=C(Cl)C2OC12,0,0.5898236,0
101,gmtamesQSAR_4483,Cc1ccc(N=NNCc2ccccc2)cc1,1,0.87505126,1
102,gmtamesQSAR_4484,O=C1c2ccccc2-c2ccc3c4c(ccc1c24)-c1ccccc1C3=O,0,0.64131004,0
103,gmtamesQSAR_4513,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0,0.842698,1
104,gmtamesQSAR_4524,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1C=COC1O2,1,0.7957722,1
105,gmtamesQSAR_4527,C[C@H](O)C1C(=O)N2C(C([O])=O)=C([C@@H]3CCCO3)C[C@@H]12,0,0.6354991,0
106,gmtamesQSAR_4534,COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,0,0.7481916,1
107,gmtamesQSAR_4536,C1N2CN3CN1CN(C2)C3,0,0.6631817,1
108,gmtamesQSAR_4552,N#Cc1c(O)[nH]c(O)c1-c1cccc2c1OC(F)(F)O2,0,0.51014173,0
109,gmtamesQSAR_4554,[O-][n+]1cc2ccncc2cn1,0,0.5236067,0
110,gmtamesQSAR_4558,c1ccc2c(c1)ccc1c3cccnc3ccc21,1,0.83376664,1
111,gmtamesQSAR_4564,Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,0,0.6980834,1
112,gmtamesQSAR_4577,CC(C)(C)c1ccc(O[P@]2OCC3(CO[P@@](Oc4ccc(C(C)(C)C)cc4C(C)(C)C)OC3)CO2)c(C(C)(C)C)c1,0,0.8416433,1
113,gmtamesQSAR_4579,CC(C)CNC(=O)CSc1nc(Cl)cc(N2CCN(C(=O)C3CC3)C(C)C2)n1,0,0.9156086,1
114,gmtamesQSAR_4600,c1ccc2[nH]c(-c3cscn3)nc2c1,0,0.49050456,0
115,gmtamesQSAR_4602,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,0.7264611,1
116,gmtamesQSAR_4605,C=C1/C(=C/C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)/C=C/C(O)C2CC2)C[C@@H](O)C[C@@H]1O,0,0.8893293,1
117,gmtamesQSAR_4608,O=c1c2ccccc2sn1CC1CO1,0,0.8536472,1
118,gmtamesQSAR_4613,C1CCC(NC2CCCCC2)CC1,0,0.7995305,1
119,gmtamesQSAR_4618,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,0.8213185,1
120,gmtamesQSAR_4626,O=C1CC(O)C(O)c2ccc3c4c(ccc3c21)CCC4,0,0.28739375,0
121,gmtamesQSAR_4628,CCO[C@@H]1[C@@H](OC)[C@H](C)OC(O[C@@H]2C[C@H]3CC[C@@H]4C(=CC5C(=O)C(C)C(O[C@H]6CC[C@H](NC=O)[C@@H](C)O6)CCC[C@H](CC)OC(=O)C[C@H]54)[C@@H]3C2)[C@@H]1OC,0,0.9217627,1
122,gmtamesQSAR_4630,CC1CCCCC1NC(=O)Nc1ccccc1,0,0.74214333,1
123,gmtamesQSAR_4644,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0,0.5491511,0
124,gmtamesQSAR_4647,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,0,0.8253701,1
125,gmtamesQSAR_4653,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,0,0.7522174,1
126,gmtamesQSAR_4654,COC1(O[C@H]2CC[C@H]3[C@@H]4CC[C@H]5CC6S[C@@H]6C[C@]5(C)[C@H]4CC[C@]23C)CCCC1,0,0.8343644,1
127,gmtamesQSAR_4671,ClC1C2(Cl)C3C4C5OC5C5C4C1(Cl)C(Cl)(C53)C2(Cl)Cl,0,0.7914556,1
128,gmtamesQSAR_4682,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](OC(=O)C3CC[C@@H]4[C@H](C3)O[C@@]3(C[C@H](OC(=O)/C=C/c5ccccc5)[C@H](C)CO3)[C@]43CO3)O[C@H](C)[C@@H](O)[C@@H]2OC(C)=O)O[C@H](C)[C@H]1O,0,0.8176887,1
129,gmtamesQSAR_4698,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2-c1ccc([N+](=O)[O-])cc1,1,0.95576996,1
130,gmtamesQSAR_4699,C[n+]1ccc(-c2ccccn2)cc1,0,0.6876707,1
131,gmtamesQSAR_4715,c1cnc2c(c1)ccc1c3cccnc3ccc12,1,0.5791222,0
132,gmtamesQSAR_4720,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0,0.82539207,1
133,gmtamesQSAR_4724,S=C1NCCN1,0,0.47408038,0
134,gmtamesQSAR_4729,CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,0,0.59596425,0
135,gmtamesQSAR_4744,OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,1,0.7000109,1
136,gmtamesQSAR_4769,O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,0,0.6165851,0
137,gmtamesQSAR_4782,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0,0.5860175,0
138,gmtamesQSAR_4792,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,0,0.64598584,0
139,gmtamesQSAR_4796,CCN1CCNC(=O)C1=O,0,0.41238374,0
140,gmtamesQSAR_4799,C=CC1=C(C)C(Cc2[nH]c(CC3N=C(CC4=NC(=O)C(C)=C4C=C)C(C)=C3CCC(=O)NCCS([O])(=O)=O)c(CCC(=O)NCCS([O])(=O)=O)c2C)=NC1=O,0,0.8979771,1
141,gmtamesQSAR_4802,CC(C)[C@@]1(NC(=O)C2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,0,0.7671381,1
142,gmtamesQSAR_4807,COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OC)CC(=O)C[C@H]1C,0,0.7690931,1
143,gmtamesQSAR_4817,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC,1,0.8835553,1
144,gmtamesQSAR_4822,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1,0.8334447,1
145,gmtamesQSAR_4823,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0,0.885509,1
146,gmtamesQSAR_4854,COC1C2C(=O)C34C(=O)c5c(O)cc(C)cc5C(=O)C35C3C(=O)C46C(=O)c4c(O)cc(C)cc4C(=O)C26C(C3OC)C15,0,0.69101626,1
147,gmtamesQSAR_4866,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,0,0.84769684,1
148,gmtamesQSAR_4872,C=C1N(C)c2ccccc2C1(C)C,1,0.81687737,1
149,gmtamesQSAR_4877,CCOC(=O)C1(CCCCCCOCc2cccs2)CO1,0,0.9226818,1
150,gmtamesQSAR_4881,Cc1ccc2cc3c(c4c2c1CC4)C(O)C(O)c1ccccc1-3,1,0.5684795,0
151,gmtamesQSAR_4901,S=c1[nH]cnc2[nH]cnc12,0,0.6527257,1
152,gmtamesQSAR_4905,CC1(C)CON(Cc2ccccc2Cl)C1=O,0,0.81361496,1
153,gmtamesQSAR_4924,N=c1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2ncn1O,0,0.55599105,0
154,gmtamesQSAR_4929,N#Cc1ccc(CC(=NNC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,0,0.80789226,1
155,gmtamesQSAR_4932,CCN(Cc1ccccc1)c1ccccc1,0,0.46885964,0
156,gmtamesQSAR_4948,COc1cc(=O)c2c(O)c3c(O)oc(C)cc3c(OC)c2c1,1,0.35020536,0
157,gmtamesQSAR_4959,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0,0.7501912,1
158,gmtamesQSAR_4970,O=C1C=Cc2cccc3cccc1c23,1,0.9017638,1
159,gmtamesQSAR_4971,c1ccc2c(c1)Cc1c(c3ccccc3c3ccccc13)C2,1,0.7106477,1
160,gmtamesQSAR_4990,CCOC(=O)c1[nH]c2ccccc2c1N=Cc1ccc(O)cc1,0,0.5455453,0
161,gmtamesQSAR_4993,C[C@H]1CCC/C=C\[C@@H]2C[C@@H](O)C[C@H]2[C@@H](O)/C=C\C(=O)O1,0,0.77706456,1
162,gmtamesQSAR_4996,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,0,0.7620426,1
163,gmtamesQSAR_4997,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0,0.852395,1
164,gmtamesQSAR_5020,O=C(Cn1c(=O)sc2ccccc21)OCc1ccccc1,0,0.4706768,0
165,gmtamesQSAR_5033,COc1ccc2c(c1OC)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4,1,0.91712785,1
166,gmtamesQSAR_5046,CCOc1ccc(C(C)(C)COC(=O)c2cccc(Oc3ccccc3)c2)cc1,0,0.6627439,1
167,gmtamesQSAR_5058,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0,0.5805026,0
168,gmtamesQSAR_5061,C=Cc1c(O)c(O)c2c(O)c(O)c(O)c(O)c2c1O,1,0.37903988,0
169,gmtamesQSAR_5063,Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S([O])(=O)=O)cc2cc(S([O])(=O)=O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)cc5)cc4)cc3)c(O)c12,0,0.92541647,1
170,gmtamesQSAR_5065,C1CCC(C2(C3CCCCC3)COCCOCCOCCOCCOCCOCCO2)CC1,0,0.85819936,1
171,gmtamesQSAR_5066,N1=NC2[C@@H]3O[C@@H]3C1[C@H]1O[C@@H]21,0,0.83584243,1
172,gmtamesQSAR_5099,CNCc1ccc(CSCCN=C(NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1,0,0.82660633,1
173,gmtamesQSAR_5106,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,0,0.81279635,1
174,gmtamesQSAR_5110,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,0.6552738,1
175,gmtamesQSAR_5114,NC1CCC(CC2CCC(N)CC2)CC1,0,0.7765421,1
176,gmtamesQSAR_5118,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)C=C4CC(=O)C=CC4(C)C3C(O)CC21C,0,0.81482875,1
177,gmtamesQSAR_5145,[O]S(=O)(=O)c1ccc2c(N=Nc3ccc(S([O])(=O)=O)c4ccccc34)c(O)c(S([O])(=O)=O)cc2c1,0,0.73091036,1
178,gmtamesQSAR_5147,C=CC(=O)N(CC1CO1)CC1CO1,1,0.87010527,1
179,gmtamesQSAR_5149,c1ccc2c(c1)c1ccccc1c1ccccc21,1,0.12149039,0
180,gmtamesQSAR_5158,c1ccc2sc(SN3CCOCC3)nc2c1,0,0.51259,0
181,gmtamesQSAR_5169,C[C@H]1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0,0.8553443,1
182,gmtamesQSAR_5171,COc1ccc2cc([N+](=O)[O-])c3ccc(=O)oc3c2c1,1,0.86289006,1
183,gmtamesQSAR_5173,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C([O])=O)C(C)(C)S[C@@H]23)c2ccccc2)C(=O)C1=O,0,0.82756275,1
184,gmtamesQSAR_5175,OC1C=Cc2c(ccc3ccccc23)C1O,1,0.575394,0
185,gmtamesQSAR_5178,O=c1c(O)cc2c(O)oc3c(=O)c(O)cc4c(O)oc1c2c43,0,0.66006875,1
186,gmtamesQSAR_5179,c1ccc2c(c1)ccc1c3ccncc3ccc21,1,0.8376759,1
187,gmtamesQSAR_5180,O=C(Nc1ccccc1-c1cc(F)c(F)c(F)c1)c1cn(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nc1C(F)F,0,0.7920185,1
188,gmtamesQSAR_5204,O=C(O)CC(CC(=O)O)C1CCCS(=O)(=O)C1,0,0.7722597,1
189,gmtamesQSAR_5210,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0,0.8968621,1
190,gmtamesQSAR_5213,C1=Cc2c3ccccc3cc3cccc1c23,1,0.86363745,1
191,gmtamesQSAR_5216,O=S(=O)(O)c1cc(N=Nc2ccc(O)cc2)ccc1C=Cc1ccc(N=Nc2ccc(O)cc2)cc1S(=O)(=O)O,0,0.7391463,1
192,gmtamesQSAR_5229,c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,1,0.66613066,1
193,gmtamesQSAR_5236,O=c1[nH]ncc2ccccc12,0,0.38634828,0
194,gmtamesQSAR_5249,CC1=CC2=C(C=O)C(=O)C(C)(O)C(O)C2=CO1,0,0.6280051,0
